pitId,raceId,driverId,stop,lap,duration
1925,876,4,1,29,20.800
1926,876,17,1,30,20.808
1927,876,813,2,30,28.053
1928,876,808,1,31,22.445
1929,876,10,1,31,27.303
1930,876,1,1,32,20.852
1931,876,5,1,32,22.967
1932,876,20,1,33,20.707
1933,876,37,1,32,23.830
1934,876,818,2,33,21.658
1935,876,30,2,33,21.322
1936,876,154,1,36,20.976
1937,876,155,1,36,22.726
1938,877,3,1,1,29.277
1939,877,154,1,1,26.057
1940,877,814,1,1,26.670
1941,877,818,1,9,20.319
1942,877,154,2,9,21.017
1943,877,814,2,9,19.829
1944,877,20,1,13,24.962
1945,877,155,1,25,19.529
1946,877,13,1,26,19.585
1947,877,817,1,26,20.122
1948,877,819,1,26,21.941
1949,877,30,1,27,19.701
1950,877,10,1,27,19.884
1951,877,808,1,27,20.769
1952,877,4,1,28,19.368
1953,877,5,1,28,23.032
1954,877,37,1,28,22.272
1955,877,18,1,29,19.455
1956,877,813,1,29,20.723
1957,877,815,1,30,19.486
1958,877,17,1,30,19.066
1959,877,8,1,31,20.278
1960,877,811,1,32,22.587
1961,877,818,2,33,19.885
1962,877,20,2,37,19.918
1963,877,815,2,38,33.431
1964,877,817,2,38,21.231
1965,877,814,3,39,20.265
1966,877,30,2,41,21.270
1967,877,815,3,44,26.858
1968,878,154,1,9,21.190
1969,878,155,1,13,24.079
1970,878,30,1,14,22.263
1971,878,807,1,17,22.099
1972,878,1,1,20,20.814
1973,878,4,1,20,24.439
1974,878,811,1,20,22.143
1975,878,20,1,21,20.904
1976,878,814,1,21,22.498
1977,878,813,1,21,22.342
1978,878,5,1,21,22.713
1979,878,10,1,21,23.092
1980,878,815,1,22,22.079
1981,878,808,1,23,22.762
1982,878,8,1,24,24.840
1983,878,37,1,24,24.798
1984,878,39,1,25,24.497
1985,878,13,1,26,21.520
1986,878,819,1,26,22.379
1987,878,817,1,30,22.651
1988,878,814,2,30,22.444
1989,878,3,1,34,21.346
1990,878,18,1,35,21.445
1991,878,30,2,39,21.297
1992,879,8,1,5,21.541
1993,879,30,1,5,25.980
1994,879,155,1,8,27.266
1995,879,30,2,8,22.486
1996,879,3,1,9,23.018
1997,879,817,1,9,22.838
1998,879,17,1,9,23.127
1999,879,1,1,10,24.410
2000,879,4,1,10,22.472
2001,879,20,1,10,20.997
2002,879,814,1,10,28.336
2003,879,39,1,13,27.113
2004,879,819,1,13,24.427
2005,879,10,1,14,23.251
2006,879,808,1,14,23.031
2007,879,37,1,14,25.787
2008,879,13,1,15,22.596
2009,879,818,1,15,22.362
2010,879,5,1,15,23.429
2011,879,30,3,17,22.243
2012,879,1,2,18,21.606
2013,879,4,2,18,23.000
2014,879,155,2,18,24.254
2015,879,3,2,18,21.806
2016,879,814,2,18,21.364
2017,879,20,2,19,22.016
2018,879,17,2,19,21.232
2019,879,817,2,19,21.182
2020,879,8,2,19,22.731
2021,879,13,2,19,21.680
2022,879,10,2,19,21.442
2023,879,808,2,19,27.452
2024,879,5,2,19,38.291
2025,879,37,2,19,26.573
2026,879,818,2,20,21.302
2027,879,819,2,20,22.746
2028,879,39,2,20,26.739
2029,879,3,3,20,24.262
2030,879,807,1,23,21.347
2031,879,18,1,23,21.550
2032,879,818,3,29,25.976
2033,879,10,3,31,23.544
2034,879,5,3,37,22.721
2035,879,3,4,50,31.768
2036,879,37,3,50,25.375
2037,879,817,3,51,21.444
2038,879,39,3,51,23.625
2039,879,20,3,52,21.256
2040,879,8,3,53,32.309
2041,879,155,3,54,32.823
2042,879,30,4,54,21.827
2043,879,20,4,54,28.932
2044,879,808,3,54,22.702
2045,879,13,3,55,22.427
2046,879,17,3,55,21.006
2047,879,819,3,55,23.082
2048,879,4,3,56,21.862
2049,879,818,4,56,22.061
2050,879,37,4,55,24.510
2051,879,817,4,56,22.923
2052,879,18,2,57,21.456
2053,879,39,4,55,27.480
2054,879,807,2,57,22.250
2055,879,5,4,56,23.002
2056,879,10,4,56,24.816
2057,879,814,3,57,22.389
2058,879,807,3,58,14.128
2059,879,5,5,59,21.849
2060,879,817,5,61,21.973
2061,880,18,1,4,22.282
2062,880,17,1,5,24.240
2063,880,154,1,5,22.239
2064,880,821,1,5,22.316
2065,880,822,1,6,23.528
2066,880,820,1,6,36.564
2067,880,20,1,7,21.807
2068,880,823,1,7,24.104
2069,880,13,1,8,21.754
2070,880,814,1,8,23.010
2071,880,819,1,8,23.394
2072,880,4,1,9,21.792
2073,880,8,1,9,22.709
2074,880,818,1,9,23.074
2075,880,824,1,9,23.371
2076,880,813,1,10,23.099
2077,880,1,1,13,22.155
2078,880,3,1,14,22.274
2079,880,817,1,15,23.435
2080,880,815,1,16,23.677
2081,880,823,2,16,23.834
2082,880,17,2,18,21.717
2083,880,154,2,19,22.133
2084,880,820,2,19,30.838
2085,880,4,2,20,21.606
2086,880,18,2,20,23.571
2087,880,16,1,21,22.693
2088,880,20,2,21,22.704
2089,880,13,2,23,21.511
2090,880,815,2,23,22.004
2091,880,818,2,24,24.688
2092,880,822,2,24,23.215
2093,880,821,2,27,22.315
2094,880,824,2,27,23.387
2095,880,817,2,30,24.177
2096,880,1,2,31,22.015
2097,880,814,2,33,23.051
2098,880,8,2,34,22.181
2099,880,819,2,33,23.509
2100,880,823,3,34,23.917
2101,880,820,3,34,22.948
2102,880,13,3,36,21.509
2103,880,20,3,37,21.596
2104,880,18,3,37,21.538
2105,880,154,3,37,22.534
2106,880,17,3,38,21.515
2107,880,4,3,39,21.704
2108,880,822,3,40,24.060
2109,880,815,3,41,21.705
2110,880,1,3,42,21.778
2111,880,818,3,44,23.160
2112,880,16,2,46,22.749
2113,880,824,3,50,22.669
2114,881,20,1,5,21.135
2115,881,13,1,5,22.403
2116,881,16,1,6,37.833
2117,881,817,1,6,22.416
2118,881,8,1,6,25.905
2119,881,814,1,6,43.713
2120,881,813,1,6,24.737
2121,881,823,1,6,23.252
2122,881,824,1,6,26.546
2123,881,822,1,6,24.960
2124,881,820,1,6,30.365
2125,881,17,1,7,21.010
2126,881,1,1,7,24.933
2127,881,18,1,7,22.448
2128,881,807,1,7,22.996
2129,881,815,1,7,21.583
2130,881,154,1,7,22.105
2131,881,821,1,7,24.397
2132,881,818,1,7,49.216
2133,881,819,1,7,44.428
2134,881,3,1,8,22.028
2135,881,813,2,13,32.561
2136,881,824,2,17,23.755
2137,881,823,2,18,22.706
2138,881,17,2,19,20.736
2139,881,817,2,19,22.388
2140,881,820,2,19,22.668
2141,881,13,2,20,21.635
2142,881,154,2,20,21.812
2143,881,819,2,20,25.015
2144,881,1,2,21,21.465
2145,881,18,2,21,21.028
2146,881,807,2,21,21.699
2147,881,8,2,21,22.677
2148,881,20,2,22,21.339
2149,881,3,2,22,21.079
2150,881,815,2,22,20.894
2151,881,821,2,22,22.575
2152,881,822,2,22,28.045
2153,881,818,2,26,21.638
2154,881,823,3,28,25.118
2155,881,824,3,29,22.017
2156,881,1,3,30,21.549
2157,881,17,3,31,20.883
2158,881,3,3,31,22.114
2159,881,20,3,32,21.482
2160,881,820,3,31,22.115
2161,881,813,3,32,22.703
2162,881,819,3,32,23.373
2163,881,13,3,33,21.561
2164,881,815,3,33,21.338
2165,881,817,3,33,22.008
2166,881,807,3,34,22.629
2167,881,8,3,34,21.903
2168,881,154,3,35,22.385
2169,881,821,3,36,22.394
2170,881,822,3,40,22.937
2171,881,1,4,41,21.271
2172,881,20,4,42,20.757
2173,881,3,4,42,21.202
2174,881,820,4,41,22.271
2175,881,17,4,43,20.767
2176,881,823,4,42,22.744
2177,881,818,3,43,21.702
2178,881,824,4,43,22.335
2179,881,807,4,44,23.198
2180,881,819,4,43,23.844
2181,881,13,4,47,20.970
2182,881,821,4,51,22.542
2183,881,815,4,54,21.366
2184,882,17,1,1,21.287
2185,882,817,1,4,24.946
2186,882,1,1,5,20.379
2187,882,3,1,5,22.299
2188,882,819,1,5,21.265
2189,882,4,1,6,19.719
2190,882,8,1,6,20.753
2191,882,824,1,6,21.097
2192,882,823,1,6,20.905
2193,882,13,1,7,20.753
2194,882,154,1,7,20.083
2195,882,813,1,7,20.794
2196,882,820,1,7,21.063
2197,882,807,1,14,22.838
2198,882,20,1,14,19.323
2199,882,814,1,14,20.598
2200,882,17,2,15,26.956
2201,882,818,1,15,20.977
2202,882,822,1,16,21.614
2203,882,824,2,16,24.834
2204,882,819,2,17,22.183
2205,882,13,2,19,20.027
2206,882,3,2,19,19.894
2207,882,3,3,20,22.727
2208,882,823,2,20,20.743
2209,882,1,2,21,20.584
2210,882,8,2,21,20.759
2211,882,820,2,21,25.091
2212,882,4,2,23,20.521
2213,882,18,1,23,19.898
2214,882,154,2,23,20.286
2215,882,817,2,23,20.303
2216,882,813,2,23,21.517
2217,882,815,1,24,19.969
2218,882,807,2,29,20.327
2219,882,20,2,31,20.084
2220,882,815,2,31,20.253
2221,882,814,2,32,20.320
2222,882,824,3,32,20.625
2223,882,819,3,33,21.294
2224,882,820,3,33,25.151
2225,882,8,3,34,20.464
2226,882,822,2,34,22.217
2227,882,807,3,36,19.957
2228,882,13,3,36,19.449
2229,882,1,3,37,19.600
2230,882,154,3,37,20.109
2231,882,818,2,37,20.235
2232,882,823,3,37,21.067
2233,882,817,3,38,20.362
2234,882,813,3,39,20.982
2235,882,4,3,41,21.012
2236,882,818,3,43,20.716
2237,882,18,2,49,19.862
2238,882,20,3,51,20.191
2239,882,822,3,51,21.490
2240,882,814,3,53,19.831
2241,883,821,1,1,28.102
2242,883,16,1,1,26.495
2243,883,823,1,2,28.344
2244,883,818,1,2,41.485
2245,883,4,1,7,23.055
2246,883,17,1,8,21.798
2247,883,154,1,8,24.605
2248,883,4,2,8,21.436
2249,883,3,1,9,22.237
2250,883,18,1,9,23.093
2251,883,817,1,9,22.529
2252,883,824,1,9,24.325
2253,883,20,1,10,21.660
2254,883,13,1,10,21.665
2255,883,815,1,10,21.471
2256,883,1,1,10,22.072
2257,883,813,1,10,23.173
2258,883,820,1,10,22.745
2259,883,819,1,11,22.912
2260,883,807,1,12,21.656
2261,883,822,1,13,22.729
2262,883,814,1,14,22.009
2263,883,823,2,14,22.950
2264,883,8,1,16,22.715
2265,883,821,2,16,21.997
2266,883,13,2,17,21.722
2267,883,16,2,18,22.199
2268,883,3,2,20,21.331
2269,883,815,2,20,21.161
2270,883,17,2,21,21.221
2271,883,18,2,21,21.894
2272,883,1,2,22,21.444
2273,883,824,2,22,23.455
2274,883,813,2,23,22.220
2275,883,819,2,23,22.576
2276,883,820,2,23,24.141
2277,883,4,3,24,21.123
2278,883,20,2,25,21.290
2279,883,823,3,24,22.252
2280,883,817,2,25,22.028
2281,883,807,2,26,22.400
2282,883,154,2,27,21.608
2283,883,13,3,28,21.569
2284,883,822,2,29,28.408
2285,883,3,3,33,21.183
2286,883,821,3,33,22.438
2287,883,8,2,34,21.723
2288,883,18,3,34,21.696
2289,883,819,3,35,23.263
2290,883,814,2,36,22.475
2291,883,13,4,36,27.757
2292,883,824,3,36,22.817
2293,883,17,3,37,21.031
2294,883,820,3,37,26.004
2295,883,1,3,38,21.600
2296,883,815,3,39,21.319
2297,883,4,4,39,21.189
2298,883,813,3,39,22.066
2299,883,823,4,39,22.380
2300,883,807,3,41,22.814
2301,883,817,3,41,22.623
2302,883,20,3,42,21.906
2303,883,154,3,42,21.556
2304,883,16,3,42,22.346
2305,883,821,4,43,22.246
2306,883,3,4,44,21.267
2307,883,18,4,46,21.230
2308,883,820,4,46,22.552
2309,883,822,3,47,23.837
2310,883,823,5,47,23.375
2311,883,824,4,48,23.803
2312,884,824,1,2,29.994
2313,884,17,1,7,19.668
2314,884,13,1,8,19.490
2315,884,807,1,8,19.993
2316,884,813,1,8,20.205
2317,884,819,1,8,20.734
2318,884,4,1,9,18.909
2319,884,1,1,9,22.018
2320,884,814,1,9,20.615
2321,884,818,1,9,19.772
2322,884,823,1,9,21.686
2323,884,822,1,9,21.171
2324,884,3,1,10,19.414
2325,884,20,1,10,18.606
2326,884,8,1,10,19.978
2327,884,815,1,10,19.250
2328,884,817,1,10,19.795
2329,884,18,1,11,18.810
2330,884,821,1,13,22.144
2331,884,813,2,13,13.266
2332,884,820,1,15,25.294
2333,884,824,2,16,20.656
2334,884,814,2,19,19.792
2335,884,13,2,20,19.373
2336,884,17,2,20,19.151
2337,884,818,2,20,20.671
2338,884,813,3,20,23.139
2339,884,823,2,20,22.029
2340,884,4,2,21,19.952
2341,884,807,2,21,19.402
2342,884,16,2,22,20.306
2343,884,815,2,23,20.578
2344,884,819,2,23,20.870
2345,884,20,2,24,18.708
2346,884,817,2,24,20.100
2347,884,1,2,25,20.132
2348,884,822,2,25,20.533
2349,884,8,2,26,19.743
2350,884,3,2,27,20.032
2351,884,821,2,28,19.988
2352,884,18,2,28,19.196
2353,884,824,3,29,19.904
2354,884,820,2,30,21.582
2355,884,807,3,34,22.324
2356,884,818,3,34,25.362
2357,884,807,4,35,24.001
2358,884,813,4,35,20.800
2359,884,4,3,36,19.519
2360,884,13,3,36,19.326
2361,884,17,3,36,19.170
2362,884,1,3,36,19.700
2363,884,16,3,36,19.591
2364,884,818,4,37,29.740
2365,884,814,3,38,19.822
2366,884,815,3,38,19.866
2367,884,807,5,38,28.971
2368,884,20,3,39,19.551
2369,884,817,3,39,19.498
2370,884,819,3,41,21.202
2371,884,821,3,42,20.082
2372,884,822,3,43,19.908
2373,884,8,3,45,20.184
2374,884,18,3,46,19.290
2375,884,824,4,46,19.830
2376,884,3,3,47,19.352
2377,884,820,3,47,21.340
2378,884,4,4,49,18.471
2379,884,16,4,49,22.931
2380,884,17,4,50,18.931
2381,884,815,4,50,19.993
2382,884,1,4,50,19.457
2383,884,13,4,51,19.001
2384,884,20,4,51,18.694
2385,884,817,4,51,19.857
2386,884,814,4,53,19.481
2387,884,813,5,53,19.723
2388,884,807,6,53,20.314
2389,884,821,4,54,19.324
2390,885,813,1,1,40.507
2391,885,823,1,1,35.100
2392,885,814,1,9,25.643
2393,885,817,1,22,25.225
2394,885,824,1,22,25.098
2395,885,820,1,23,25.337
2396,885,823,2,24,25.676
2397,885,17,1,25,24.316
2398,885,8,1,26,24.420
2399,885,18,1,26,24.585
2400,885,13,1,26,25.331
2401,885,807,1,27,24.974
2402,885,4,1,28,24.489
2403,885,821,1,28,25.364
2404,885,815,1,29,24.672
2405,885,818,1,29,24.827
2406,885,20,1,30,24.375
2407,885,16,1,30,25.274
2408,885,822,1,30,29.063
2409,885,154,1,30,24.565
2410,885,813,2,30,26.146
2411,885,3,1,31,25.200
2412,885,1,1,31,24.801
2413,885,824,2,35,25.215
2414,885,823,3,35,25.862
2415,885,820,2,48,19.553
2416,885,154,2,62,39.980
2417,885,821,2,63,25.926
2418,885,820,3,63,26.198
2419,885,8,2,70,25.125
2420,881,814,2,20,2:03.124
2421,881,16,2,22,1:29.401
2422,881,18,3,35,1:44.833
2423,884,16,1,8,1:14.026
2424,886,823,1,8,22.323
2425,886,16,1,9,22.789
2426,886,819,1,11,22.184
2427,886,817,1,12,21.223
2428,886,807,1,12,21.623
2429,886,813,1,12,24.557
2430,886,17,1,13,20.716
2431,886,818,1,13,21.900
2432,886,815,1,13,20.427
2433,886,3,1,14,21.125
2434,886,822,1,14,22.242
2435,886,20,1,16,20.835
2436,886,4,1,16,20.512
2437,886,13,1,17,20.473
2438,886,813,2,17,14.446
2439,886,1,1,19,20.879
2440,886,821,1,21,22.017
2441,886,8,1,22,25.182
2442,886,18,1,27,20.212
2443,886,3,2,31,20.832
2444,886,823,2,32,22.039
2445,886,819,2,36,22.033
2446,886,16,2,37,21.000
2447,886,807,2,38,21.014
2448,886,820,1,38,21.374
2449,886,817,2,39,21.315
2450,886,823,3,38,29.056
2451,886,822,2,40,24.418
2452,886,13,2,41,20.372
2453,886,824,1,41,21.378
2454,886,823,4,40,24.510
2455,886,154,1,42,20.859
2456,886,815,2,43,20.805
2457,886,17,2,46,22.709
2458,886,4,2,47,20.636
2459,886,1,2,48,20.656
2460,886,20,2,49,20.898
2461,886,813,3,49,21.637
2462,886,154,2,53,21.574
2463,886,814,1,56,21.066
2464,886,3,3,57,21.459
2465,886,818,2,57,20.739
2466,886,16,3,61,14.489
2467,886,821,2,63,21.524
2468,887,1,1,8,29.026
2469,887,154,1,9,24.725
2470,887,814,1,9,25.004
2471,887,4,1,10,24.572
2472,887,17,1,10,31.448
2473,887,821,1,10,25.330
2474,887,823,1,10,26.515
2475,887,13,1,10,35.210
2476,887,8,1,11,24.992
2477,887,817,1,11,29.446
2478,887,18,1,11,24.745
2479,887,824,1,11,25.729
2480,887,3,1,12,24.990
2481,887,16,1,12,24.807
2482,887,807,1,12,29.684
2483,887,820,1,12,26.031
2484,887,20,1,13,24.159
2485,887,815,1,13,24.596
2486,887,818,1,14,29.418
2487,887,813,1,15,25.244
2488,887,822,1,15,30.231
2489,887,819,1,15,26.191
2490,887,13,2,16,24.680
2491,887,807,2,25,26.256
2492,887,818,2,25,26.317
2493,887,821,2,27,26.040
2494,887,823,2,28,25.814
2495,887,8,2,29,24.428
2496,887,821,3,29,31.937
2497,887,4,2,30,24.789
2498,887,154,2,30,24.751
2499,887,17,2,31,24.781
2500,887,817,2,32,26.229
2501,887,18,2,32,24.357
2502,887,820,2,32,25.701
2503,887,16,2,33,25.158
2504,887,815,2,33,25.028
2505,887,814,2,33,25.099
2506,887,824,2,33,25.927
2507,887,3,2,34,24.893
2508,887,819,2,34,26.371
2509,887,20,2,35,24.092
2510,887,1,2,36,24.635
2511,887,13,3,36,24.400
2512,887,813,2,37,25.275
2513,887,807,3,37,24.863
2514,887,822,2,38,31.851
2515,887,821,4,40,25.087
2516,887,823,3,40,26.391
2517,887,4,3,41,25.018
2518,887,3,3,42,25.436
2519,887,17,3,42,24.473
2520,887,154,3,42,25.911
2521,887,814,3,42,33.401
2522,887,13,4,42,24.872
2523,888,814,1,4,20.547
2524,888,818,1,4,23.147
2525,888,819,1,4,22.699
2526,888,817,1,5,19.846
2527,888,16,1,5,19.910
2528,888,823,1,5,21.900
2529,888,824,1,5,20.840
2530,888,1,1,6,19.487
2531,888,821,1,6,19.816
2532,888,20,1,7,18.979
2533,888,815,1,7,20.432
2534,888,17,1,8,2:42.042
2535,888,8,1,8,19.378
2536,888,820,1,8,21.021
2537,888,4,1,12,20.199
2538,888,154,1,13,20.273
2539,888,3,1,16,19.690
2540,888,807,1,17,21.226
2541,888,817,2,18,19.952
2542,888,824,2,18,20.371
2543,888,823,2,19,20.974
2544,888,820,2,20,19.953
2545,888,18,1,21,20.812
2546,888,813,1,21,20.331
2547,888,1,2,22,19.321
2548,888,822,1,22,33.796
2549,888,821,2,22,19.869
2550,888,20,2,24,20.039
2551,888,154,2,24,20.007
2552,888,8,2,24,20.528
2553,888,4,2,24,19.539
2554,888,815,2,24,20.433
2555,888,16,2,24,20.204
2556,888,814,2,24,21.483
2557,888,3,2,24,22.207
2558,888,17,2,23,19.991
2559,888,819,2,24,21.388
2560,888,820,3,26,20.272
2561,888,819,3,34,22.986
2562,888,807,2,37,20.364
2563,888,820,4,37,21.433
2564,888,17,3,38,19.921
2565,888,823,3,38,20.545
2566,888,154,3,40,19.591
2567,888,817,3,40,20.196
2568,888,20,3,41,19.118
2569,888,821,3,41,21.160
2570,888,16,3,43,21.799
2571,888,1,3,45,19.316
2572,888,18,2,47,19.692
2573,888,3,3,48,19.684
2574,888,8,3,49,19.390
2575,888,4,3,49,19.476
2576,888,807,3,49,20.557
2577,888,813,2,50,36.196
2578,888,822,2,54,45.695
2579,890,818,1,8,22.745
2580,890,823,1,8,23.200
2581,890,1,1,9,21.840
2582,890,813,1,9,22.103
2583,890,814,1,9,22.754
2584,890,817,1,10,24.033
2585,890,3,1,10,22.015
2586,890,822,1,10,22.023
2587,890,20,1,11,21.343
2588,890,13,1,11,23.012
2589,890,807,1,11,22.303
2590,890,4,1,12,21.599
2591,890,154,1,13,22.054
2592,890,8,1,13,22.161
2593,890,819,1,13,22.465
2594,890,824,1,20,22.159
2595,890,820,1,21,22.323
2596,890,17,1,23,21.762
2597,890,815,1,23,22.323
2598,890,821,1,23,22.425
2599,890,18,1,24,22.107
2600,890,154,2,25,22.267
2601,890,814,2,26,22.723
2602,890,823,2,27,22.831
2603,890,813,2,28,21.880
2604,890,3,2,29,22.628
2605,890,818,2,30,22.282
2606,890,1,2,31,21.454
2607,890,13,2,31,21.753
2608,890,822,2,33,22.612
2609,890,20,2,34,21.863
2610,890,4,2,34,22.249
2611,890,824,2,33,22.221
2612,890,807,2,35,22.606
2613,890,820,2,34,22.301
2614,890,154,3,37,16.453
2615,890,18,2,37,22.496
2616,890,815,2,38,22.722
2617,890,817,2,38,21.996
2618,890,819,2,38,22.450
2619,890,807,3,40,16.512
2620,890,8,2,42,21.643
2621,890,17,2,43,22.349
2622,890,823,3,44,22.384
2623,890,154,4,47,22.451
2624,890,824,3,46,23.030
2625,890,4,3,48,21.753
2626,890,13,3,48,21.612
2627,890,3,3,48,21.854
2628,890,814,3,48,23.027
2629,890,1,3,50,22.136
2630,890,818,3,50,23.756
2631,890,813,3,51,24.796
2632,890,820,3,50,23.257
2633,890,20,3,55,21.666
2634,890,17,3,59,22.022
2635,891,807,1,9,24.219
2636,891,13,1,9,22.872
2637,891,814,1,10,23.475
2638,891,818,1,10,24.070
2639,891,1,1,11,23.397
2640,891,16,1,11,23.327
2641,891,813,1,11,27.059
2642,891,3,1,12,22.893
2643,891,4,1,13,22.631
2644,891,17,1,13,23.004
2645,891,815,1,13,17.378
2646,891,20,1,14,22.685
2647,891,8,1,14,23.744
2648,891,822,1,14,23.411
2649,891,824,1,14,24.083
2650,891,823,1,15,24.968
2651,891,820,1,15,24.013
2652,891,817,1,16,23.144
2653,891,18,1,17,22.465
2654,891,815,2,18,22.597
2655,891,821,1,19,22.761
2656,891,154,1,22,23.445
2657,891,807,2,24,23.334
2658,891,818,2,24,24.539
2659,891,3,2,25,23.723
2660,891,814,2,25,23.540
2661,891,1,2,26,22.682
2662,891,13,2,26,22.634
2663,891,16,2,26,23.655
2664,891,813,2,27,35.228
2665,891,4,2,28,22.444
2666,891,821,2,28,22.712
2667,891,822,2,28,23.540
2668,891,824,2,28,23.961
2669,891,17,2,29,23.477
2670,891,823,2,29,23.998
2671,891,20,2,30,22.884
2672,891,820,2,29,23.916
2673,891,817,2,33,22.871
2674,891,820,3,32,17.427
2675,891,18,2,34,23.317
2676,891,813,3,38,30.894
2677,891,821,3,41,17.433
2678,892,8,1,1,30.975
2679,892,1,1,13,24.460
2680,892,819,1,17,25.569
2681,892,823,1,18,26.302
2682,892,154,1,20,27.040
2683,892,18,1,21,24.450
2684,892,817,1,22,24.319
2685,892,815,1,22,25.933
2686,892,824,1,22,25.541
2687,892,20,1,23,24.305
2688,892,17,1,23,24.205
2689,892,820,1,23,26.146
2690,892,13,1,24,24.692
2691,892,807,1,24,25.633
2692,892,16,1,24,26.873
2693,892,813,1,24,25.397
2694,892,822,1,25,24.665
2695,892,3,1,26,24.079
2696,892,4,1,27,24.208
2697,892,821,1,27,24.668
2698,892,8,2,30,24.764
2699,892,1,2,38,24.315
2700,892,819,2,38,26.363
2701,892,823,2,39,33.200
2702,893,4,2,25,29.176
2703,893,154,2,25,30.293
2704,893,13,2,25,29.136
2705,893,18,2,25,30.085
2706,893,8,2,25,33.013
2707,893,815,2,25,29.396
2708,893,807,2,25,30.253
2709,893,821,2,25,31.706
2710,893,16,2,25,30.166
2711,893,813,2,25,30.444
2712,893,819,2,25,32.008
2713,893,823,2,26,37.700
2714,893,154,3,33,1:13.009
2715,893,818,3,39,29.999
2716,893,17,2,40,28.909
2717,893,16,3,40,31.230
2718,893,824,4,40,29.421
2719,893,3,2,41,29.616
2720,893,813,3,41,30.175
2721,893,820,3,41,29.687
2722,893,814,2,42,29.777
2723,893,13,3,42,29.573
2724,893,822,3,42,33.836
2725,893,823,3,42,30.141
2726,893,1,2,43,30.085
2727,893,20,2,44,28.934
2728,893,819,3,54,31.546
2729,893,8,1,10,29.469
2730,893,824,1,10,29.573
2731,893,821,1,11,29.364
2732,893,818,1,11,29.736
2733,893,819,1,11,31.841
2734,893,820,1,11,30.497
2735,893,824,2,11,32.243
2736,893,13,1,12,29.040
2737,893,16,1,12,29.678
2738,893,17,1,13,29.031
2739,893,18,1,13,29.284
2740,893,807,1,13,29.910
2741,893,823,1,13,30.161
2742,893,822,1,13,31.792
2743,893,4,1,14,29.436
2744,893,815,1,14,28.709
2745,893,3,1,15,29.212
2746,893,154,1,15,29.702
2747,893,1,1,15,29.032
2748,893,817,1,15,32.097
2749,893,813,1,16,29.966
2750,893,20,1,17,28.787
2751,893,814,1,20,29.667
2752,893,824,3,23,29.823
2753,893,818,2,24,30.714
2754,893,822,2,24,30.790
2755,893,820,2,24,31.173
2756,894,16,1,3,29.829
2757,894,18,1,4,26.948
2758,894,13,1,6,22.474
2759,894,813,1,7,23.470
2760,894,814,1,7,23.814
2761,894,821,1,7,23.096
2762,894,822,1,8,23.912
2763,894,1,1,9,22.270
2764,894,4,1,9,22.208
2765,894,819,1,9,24.320
2766,894,154,1,10,22.519
2767,894,3,1,10,23.412
2768,894,807,1,10,23.654
2769,894,815,1,10,22.901
2770,894,823,1,10,17.513
2771,894,824,1,10,23.097
2772,894,20,1,11,22.662
2773,894,8,1,11,22.924
2774,894,823,2,11,23.987
2775,894,17,1,12,22.587
2776,894,818,1,12,24.477
2777,894,820,1,12,23.761
2778,894,817,1,18,23.892
2779,894,18,2,22,25.946
2780,894,813,2,23,23.642
2781,894,814,2,23,23.854
2782,894,818,2,24,23.845
2783,894,8,2,25,23.236
2784,894,807,2,26,24.112
2785,894,3,2,28,42.432
2786,894,4,2,28,22.807
2787,894,16,2,28,23.155
2788,894,822,2,28,24.240
2789,894,1,2,29,22.251
2790,894,13,2,29,22.401
2791,894,17,2,30,22.718
2792,894,20,2,31,22.935
2793,894,819,2,30,24.366
2794,894,154,2,31,22.767
2795,894,824,2,30,23.814
2796,894,820,2,30,26.299
2797,894,823,3,30,24.548
2798,894,817,2,31,23.194
2799,894,17,3,31,23.490
2800,894,821,2,31,23.408
2801,894,815,2,31,38.893
2802,894,818,3,38,24.016
2803,894,16,3,38,1:11.445
2804,894,16,4,41,18.979
2805,895,819,1,1,17.935
2806,895,1,1,1,25.297
2807,895,818,1,7,25.816
2808,895,18,1,8,23.462
2809,895,822,1,8,23.421
2810,895,16,1,8,23.803
2811,895,821,1,9,23.887
2812,895,813,1,9,23.524
2813,895,807,1,10,23.383
2814,895,814,1,10,23.476
2815,895,17,1,11,23.617
2816,895,13,1,11,22.946
2817,895,8,1,11,23.313
2818,895,820,1,11,23.648
2819,895,154,1,12,23.282
2820,895,3,1,12,22.812
2821,895,815,1,12,26.423
2822,895,4,1,13,22.645
2823,895,20,1,14,22.916
2824,895,3,2,16,17.806
2825,895,819,2,17,24.380
2826,895,817,1,21,24.608
2827,895,818,2,21,24.087
2828,895,18,2,23,26.263
2829,895,3,3,24,22.771
2830,895,17,2,25,22.774
2831,895,814,2,26,23.858
2832,895,822,2,27,23.483
2833,895,16,2,27,23.484
2834,895,13,2,28,22.871
2835,895,813,2,28,24.202
2836,895,154,2,29,23.086
2837,895,807,2,29,23.831
2838,895,820,2,29,24.373
2839,895,4,2,30,22.839
2840,895,821,2,30,23.184
2841,895,815,2,30,27.707
2842,895,8,2,31,23.290
2843,895,817,2,32,17.801
2844,895,13,3,34,17.822
2845,895,819,3,35,24.381
2846,895,20,2,37,22.873
2847,895,818,3,38,24.876
2848,895,3,4,39,22.551
2849,895,18,3,40,23.105
2850,895,17,3,42,23.094
2851,895,815,3,42,25.585
2852,895,817,3,44,24.178
2853,896,814,1,1,23.662
2854,896,818,1,1,24.232
2855,896,819,1,1,29.082
